wall_time,phone_timestamp,method,kalman,lat,lon,raw_x,raw_y,filt_x,filt_y,match_x,match_y,actual_x,actual_y,edge_id,raw_dist,score,correction_m,match_ms,phone_speed_mps,sumo_speed_mps,phone_course_deg,accuracy_m,matched,lane_index,lane_pos,is_internal_edge,matched_x,matched_y,matched_lat,matched_lon,match_error_raw_m,match_error_filt_m,components,window_len,unmatched_reason
2026-09-10T11:08:54.620,1789002535,st,True,-37.90890681,145.1320219,1726.5148374992423,1575.5093499543145,1726.5148374992423,1575.5093499543145,1726.5176,1575.5092,1722.1289,1574.7433,1272942443#3,0.0875279358878031,-3.9146803831831147,0,29.750899993814528,2.245,1.256,,4.68,True,0,,False,1724.08,1574.79,-37.90891285056006,145.13199405261398,2.5388773118229055,2.5388773118229055,obs=0.020 trans=-- fs=0.020 ft=--,1,
2026-09-10T11:09:00.734,1789002541,st,True,-37.9086944,145.1320598,1729.3746126800543,1599.146181775257,1729.3746126800543,1599.146181775257,1729.3731,1599.1461,1727.8004,1588.6762,-1272942443#2,0.33807530682999626,-7.829862399450864,0,32.61260001454502,4.621,4.227,,4.74,True,0,,False,1729.0388604927027,1599.1857466811314,-37.90869398298477,145.13205599160628,0.33807530682999626,0.33807530682999626,obs=0.020 trans=1.000 fs=0.020 ft=1.000,2,
2026-09-10T11:09:04.800,1789002545,st,True,-37.90850578,145.1320856,1731.2234988441924,1620.121839493513,1731.2234988441924,1620.121839493513,1731.2259,1620.1223,1730.3157,1609.7871,-1272942443#1,0.3550335407070257,-11.744690767228311,0,52.01449996093288,5.022,4.889,,4.75,True,0,,False,1731.575900481582,1620.078689742737,-37.908506232312405,145.13208959686665,0.3550335407070257,0.3550335407070257,obs=0.020 trans=1.000 fs=0.020 ft=1.000,3,
2026-09-10T11:09:08.865,1789002549,st,True,-37.90831408,145.1321039,1732.406164638931,1641.4260556353256,1732.406164638931,1641.4260556353256,1732.4034,1641.4255,1732.8163,1630.209,-1272942443#1,1.7703878575044618,-15.663279415444475,0,12.80560001032427,5.11,5.241,,7.35,True,0,,False,1734.1634284133816,1641.2108878101221,-37.90831633546687,145.13212383047278,1.7703878575044618,1.7703878575044618,obs=0.020 trans=1.000 fs=0.020 ft=1.000,4,
2026-09-10T11:09:12.948,1789002553,st,True,-37.90809307,145.1321135,1732.7587834526785,1665.967326803133,1732.7587834526785,1665.967326803133,1732.7623,1665.9673,1735.6301,1653.1892,-1272942443#1,2.5662643872699573,-19.616685227388132,0,18.341300019528717,5.402,5.362,,7.71,True,0,,False,1735.2986478868072,1666.3344801248093,-37.908090221031046,145.1321424609487,2.5662643872699573,2.5662643872699573,obs=0.020 trans=0.970 fs=0.019 ft=1.000,5,
2026-09-10T11:09:16.985,1789002557,st,True,-37.90790482,145.1321639,1736.771325328271,1686.9452586760744,1736.771325328271,1686.9452586760744,1736.7688,1686.9451,1735.7258,1677.8319,-1272942443#1,0.4025766256169635,-23.531558619071163,0,12.21140002598986,5.045,5.78,,6.49,True,0,,False,1737.1688793646138,1686.881865240447,-37.907905462818576,145.13216840558783,0.40257662561696345,0.40257662561696345,obs=0.020 trans=1.000 fs=0.020 ft=1.000,6,
2026-09-10T11:09:21.077,1789002561,st,True,-37.9077477,145.1322051,1740.0442491235444,1704.4526432398707,1740.0442491235444,1704.4526432398707,1740.0436,1704.4531,1738.5441,1695.5062,-1272942443#1,0.07263926355625483,-27.44623602140809,0,30.25589999742806,4.686,4.75,,5.44,True,0,,False,1739.972516115252,1704.46408168956,-37.90774758401279,145.132204287032,0.07263926355625483,0.07263926355625483,obs=0.020 trans=1.000 fs=0.020 ft=1.000,7,
2026-09-10T11:09:27.190,1789002567,st,True,-37.90757032,145.1322276,1741.6280625027139,1724.1752349557355,1741.6280625027139,1724.1752349557355,1741.6243,1724.1751,1744.0294,1718.4149,-996237862#0,2.1257174796665383,-31.366555171670953,0,11.955399997532368,2.786,3.22,,4.48,True,0,,False,1744.61,1722.35,-37.90758730034565,145.13226108750428,3.496202780354648,3.496202780354648,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:31.273,1789002571,st,True,-37.90752425,145.1319933,1720.9262104933732,1728.8746434850618,1720.9262104933732,1728.8746434850618,1720.928,1728.8746,1731.8829,1727.2104,1209653411,3.1979397567914236,-31.485347560604495,0,34.149999963119626,5.294,4.324,,4.02,True,0,,False,1727.86,1727.68,-37.90753626320709,145.13207186182467,7.03595124902147,7.03595124902147,obs=0.020 trans=1.000 fs=0.020 ft=0.949,8,
2026-09-10T11:09:35.352,1789002576,st,True,-37.90749283,145.131628,1688.7395129092038,1731.7175418939441,1688.7395129092038,1731.7175418939441,1688.7382,1731.7179,1708.069,1729.9267,1209653410,0.5648295821836352,-31.485603482534277,0,27.257699985057116,6.548,6.348,,4.15,True,0,,False,1688.808474232369,1732.2781458475665,-37.907487792396566,145.1316289118009,0.5648295821836352,0.5648295821836352,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:39.431,1789002580,st,True,-37.90744598,145.1313347,1662.8486413902137,1736.3993946071714,1662.8486413902137,1736.3993946071714,1662.848,1736.3999,1675.8205,1733.8758,1209653410,0.9209218903529761,-31.48650604292565,0,30.268900038208812,6.535,6.572,,4.43,True,0,,False,1662.7362039505083,1735.4853623592262,-37.90745419351589,145.1313332133299,0.9209218903529761,0.9209218903529761,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:43.522,1789002584,st,True,-37.90743482,145.1310711,1639.6483322769636,1737.1731773009524,1639.6483322769636,1737.1731773009524,1639.6456,1737.1734,1650.2339,1737.0233,1209653410,1.143662567858973,-31.453720292501277,0,13.65599996643141,5.543,6.378,,4.48,True,0,,False,1639.7879646305475,1738.3082838487946,-37.90742461991012,145.13107294628205,1.143662567858973,1.143662567858973,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:47.602,1789002588,st,True,-37.90738725,145.1308054,1616.1823755856603,1741.983425945975,1616.1823755856603,1741.983425945975,1616.1809,1741.9838,1627.8614,1739.7754,1209653410,2.2357467016957955,-31.451736355512246,0,12.757699994836003,5.849,5.828,,4.86,True,0,,False,1622.54,1740.43,-37.90740239192486,145.13087732895093,6.544655862872779,6.544655862872779,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:51.671,1789002592,st,True,-37.90735952,145.130537,1592.5231547788717,1744.5873035062104,1592.5231547788717,1744.5873035062104,1592.5225,1744.5868,1604.1998,1742.6144,1147258794#2,0.5421079022144336,-31.451901121809932,0,12.736500008031726,5.765,5.867,,5.0,True,0,,False,1583.74,1742.85,-37.90737358333984,145.13043674377997,8.953325155622787,8.953325155622787,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:55.730,1789002596,st,True,-37.90740172,145.1302707,1569.2041792010423,1739.4350375998765,1569.2041792010423,1739.4350375998765,1569.207,1739.4356,1582.8443,1742.6843,1147258794#2,0.5894278686621715,-31.347291588243667,0,13.146100041922182,5.918,5.425,,4.86,True,0,,False,1569.4510287702083,1738.89978952416,-37.90740658623745,145.1302733845046,0.5894278686621715,0.5894278686621715,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:09:59.802,1789002600,st,True,-37.90758172,145.1300857,1553.3397695865715,1719.1351113393903,1553.3397695865715,1719.1351113393903,1553.3385,1719.1353,1559.2258,1731.3058,5094886#1,3.4161258464129776,-31.354881076125434,0,13.02180002676323,6.183,5.988,,4.9,True,0,,False,1552.23,1722.4,-37.907552108605486,145.1300738270185,3.4483454730432044,3.4483454730432044,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:03.876,1789002604,st,True,-37.90760943,145.1298189,1529.944670386496,1715.589730949141,1529.944670386496,1715.589730949141,1529.9416,1715.5894,1541.9885,1716.9977,5094886#2,0.13324001696650856,-31.342119743893004,0,14.186599990352988,6.12,6.131,,4.82,True,0,,False,1529.9578798233758,1715.7223145563426,-37.907608238043736,145.129819080426,0.13324001696650856,0.13324001696650856,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:07.958,1789002608,st,True,-37.90756423,145.1296124,1511.6887753895135,1720.24110752251,1511.6887753895135,1720.24110752251,1511.691,1720.2409,1522.4096,1718.283,985461732,2.433541429268652,-31.35526841438248,0,12.634699989575893,5.115,5.565,,4.63,True,0,,False,1510.4,1722.9,-37.90754004516099,145.12959835376552,2.9547675393283965,2.9547675393283965,obs=0.020 trans=1.000 fs=0.020 ft=0.994,8,
2026-09-10T11:10:14.075,1789002614,st,True,-37.90772286,145.1294545,1498.159560738597,1702.3601928101853,1498.159560738597,1702.3601928101853,1498.1558,1702.3603,1499.7802,1713.377,-10539447#0,0.763353535769969,-31.354936678748036,0,33.57760002836585,5.259,4.187,,4.77,True,0,,False,1497.99,1700.86,-37.90773634342802,145.12945222992528,1.509744783665573,1.509744783665573,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:18.145,1789002618,st,True,-37.90793824,145.1294164,1495.289418771048,1678.3933444032446,1495.289418771048,1678.3933444032446,1495.2887,1678.3936,1496.5064,1690.5935,-10539447#0,0.5405022572294219,-31.35366690202422,0,34.033100004307926,6.045,5.872,,4.78,True,0,,False,1494.7544734639328,1678.4706503439309,-37.907937446915,145.12941033553096,0.5405022572294219,0.5405022572294219,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:22.207,1789002622,st,True,-37.90817003,145.1293646,1491.2513576347847,1652.5813887417316,1491.2513576347847,1652.5813887417316,1491.2538,1652.5812,1492.8322,1665.1687,-10539447#0,0.23574064130647868,-31.347147570597862,0,21.647099987603724,6.413,6.451,,4.77,True,0,,False,1491.0180406632521,1652.6151058109767,-37.908169684093785,145.12936195496732,0.23574064130647868,0.23574064130647868,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:26.291,1789002626,st,True,-37.90840631,145.1293252,1488.3135091998265,1626.2930733207613,1488.3135091998265,1626.2930733207613,1488.3172,1626.2937,1489.0733,1639.158,-10539447#0,1.0880122335471651,-31.348600526997366,0,21.467599959578365,6.395,6.632,,4.63,True,0,,False,1487.2366829134692,1626.448687489005,-37.908404713535866,145.12931299236044,1.0880122335471651,1.0880122335471651,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:28.332,1789002629,st,True,-37.90857858,145.1292882,1485.444151321135,1607.1118580549955,1485.444151321135,1607.1118580549955,1485.4461,1607.1115,1487.2368,1626.4498,-10539447#0,1.6088247457358944,-31.345556505922456,0,13.012600014917552,6.466,6.395,,4.27,True,0,,False,1484.89,1610.21,-37.90855057106672,145.1292826063533,3.147311106025557,3.147311106025557,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:32.406,1789002633,st,True,-37.90880577,145.1292417,1481.8618918436696,1581.8196825785562,1481.8618918436696,1581.8196825785562,1481.8592,1581.8192,1482.7883,1594.9345,-4577073#9,0.8021290778934795,-31.337618510883882,0,27.05269999569282,6.554,6.338,,4.14,True,0,,False,1481.0666950721816,1581.9249116250087,-37.90880467831878,145.12923268284823,0.8021290778934795,0.8021290778934795,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:36.470,1789002637,st,True,-37.90904376,145.1292006,1478.7784640415339,1555.3386096237227,1478.7784640415339,1555.3386096237227,1478.7789,1555.339,1479.1909,1568.272,-4577073#9,1.4010454736007154,-31.333905174079447,0,18.80869996966794,6.542,6.863,,4.16,True,0,,False,1477.3911977567225,1555.5346215471425,-37.90904174348574,145.12918487185075,1.4010454736007472,1.4010454736007472,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:40.542,1789002641,st,True,-37.9092745,145.1291489,1474.7469968339428,1529.6433270908892,1474.7469968339428,1529.6433270908892,1474.7482,1529.6435,1475.4888,1542.0702,-4577073#9,1.004101338794525,-31.327762793592697,0,25.15170001424849,6.282,6.668,,3.69,True,0,,False,1473.7527707648462,1529.7838049257873,-37.90927305479888,145.1291376279153,1.004101338794525,1.004101338794525,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:44.603,1789002645,st,True,-37.90951519,145.129106,1471.5113868610351,1502.8594664437696,1471.5113868610351,1502.8594664437696,1471.5102,1502.8592,1471.9512,1517.0334,-4577073#9,1.5474837130109973,-31.330027790119527,0,13.273300020955503,6.959,6.503,,4.08,True,0,,False,1469.9791225471313,1503.0759656686437,-37.90951296270151,145.12908862782692,1.5474837130109973,1.5474837130109973,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:48.680,1789002649,st,True,-37.90977783,145.1290574,1467.8235662769293,1473.6298630870879,1467.8235662769293,1473.6298630870879,1467.828,1473.6299,1469.7321,1487.4087,5045577#0,2.668424225883332,-31.33856322156854,0,29.917399981059134,7.246,7.323,,5.1,True,0,,False,1471.74,1473.16,-37.90978277071246,145.12910182210337,3.944518275761039,3.944518275761039,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:52.757,1789002653,st,True,-37.91002136,145.1290042,1463.6888038247125,1446.5126802334562,1463.6888038247125,1446.5126802334562,1463.6886,1446.5129,1464.0289,1460.434,-4577073#4,1.4754274769703712,-31.34253286134274,0,12.63069995911792,6.956,6.854,,5.36,True,0,,False,1462.225936166077,1446.7047855512308,-37.91001936497674,145.12898761117836,1.475427476970371,1.475427476970371,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:10:56.836,1789002657,st,True,-37.91026796,145.1289663,1460.9060245934525,1419.081829519011,1460.9060245934525,1419.081829519011,1460.9104,1419.082,1460.4742,1433.3629,-4577073#4,2.2869086774410987,-31.347590587191004,0,17.031700001098216,6.985,6.764,,4.5,True,0,,False,1458.6385689248575,1419.3794804721626,-37.910264868712154,145.128940587095,2.286908677441099,2.286908677441099,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:00.908,1789002661,st,True,-37.91051662,145.1289136,1456.826709559653,1391.3962710993364,1456.826709559653,1391.3962710993364,1456.8248,1391.3959,1456.8355,1405.4144,-4577073#3,1.7709741328236377,-31.3482756275868,0,13.531100004911423,6.92,6.895,,6.03,True,0,,False,1455.0700654494194,1391.621106259203,-37.9105142770035,145.12889367830883,1.7709741328236377,1.7709741328236377,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:04.985,1789002665,st,True,-37.91076064,145.1288732,1453.8184507174883,1364.247292415239,1453.8184507174883,1364.247292415239,1453.8145,1364.2476,1453.3583,1378.2438,-4577073#3,2.2319814438324688,-31.353698540221814,0,126.12590001663193,6.716,6.89,,4.89,True,0,,False,1451.6045021382115,1364.5304405283011,-37.91075768900776,145.1288480919954,2.2319814438324688,2.2319814438324688,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:09.079,1789002669,st,True,-37.91100317,145.1288209,1449.7607118812157,1337.2426480725408,1449.7607118812157,1337.2426480725408,1449.7646,1337.2427,1449.9534,1351.6202,-4577073#2,1.743227022027714,-31.355043430260853,0,13.751499995123595,6.767,6.377,,5.46,True,0,,False,1448.06,1336.86,-37.91100630944027,145.1288014754819,1.743227022027714,1.743227022027714,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:13.171,1789002673,st,True,-37.91126207,145.1287656,1445.475727257086,1308.4162076516077,1445.475727257086,1308.4162076516077,1445.472,1308.4162,1446.9143,1322.6639,-4577073#1,1.2154675696013355,-31.355629857653582,0,13.671199965756387,6.877,7.255,,4.91,True,0,,False,1444.2717528148873,1308.5829618278226,-37.911260350121964,145.12875194876196,1.2154675696013355,1.2154675696013355,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:17.245,1789002677,st,True,-37.91149985,145.1287287,1442.761356283212,1281.9658180996776,1442.761356283212,1281.9658180996776,1442.7583,1281.966,1442.5966,1296.4885,-4577073#1,2.09566828012226,-31.349911834489536,0,14.29139997344464,6.771,6.108,,3.57,True,0,,False,1440.6841648768395,1282.2434894910787,-37.91149697303756,145.12870514544866,2.09566828012226,2.09566828012226,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:21.324,1789002681,st,True,-37.91171807,145.1286917,1439.994644614635,1257.6857258183882,1439.994644614635,1257.6857258183882,1439.9924,1257.6851,1438.9915,1269.5815,-4577073#1,2.5704081588758303,-31.356166396056942,0,12.859300011768937,5.945,6.505,,2.78,True,0,,False,1437.446898967516,1258.0262991890468,-37.91171454129626,145.12866280946207,2.5704081588758303,2.5704081588758303,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:25.411,1789002686,st,True,-37.91192503,145.128661,1437.7567276044283,1234.6662167478353,1437.7567276044283,1234.6662167478353,1437.758,1234.6662,1435.5487,1243.8264,-4577073#1,3.4022559984162335,-31.36791447060564,0,13.910899986512959,4.262,4.414,,2.47,True,0,,False,1434.3844682687202,1235.1170081092084,-37.911920359306116,145.12862275966376,3.4022559984162335,3.4022559984162335,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:29.476,1789002690,st,True,-37.91213081,145.1285852,1431.5512967033428,1211.6980436285958,1431.5512967033428,1211.6980436285958,1431.5521,1211.6975,1432.9664,1224.5087,-4577073#1,0.29476841825671335,-31.361485642007448,0,31.434700009413064,6.07,5.202,,2.34,True,0,,False,1431.2591271691276,1211.7370997891603,-37.912130405333386,145.12858188688256,0.2947684182567134,0.2947684182567134,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:33.552,1789002694,st,True,-37.91235695,145.1285646,1430.2440799816977,1186.568046568893,1430.2440799816977,1186.568046568893,1430.2481,1186.5686,1429.6985,1200.0624,-4577073#0,0.45030713465932104,-31.35781867592794,0,12.444499996490777,6.563,6.006,,2.25,True,0,,False,1429.73,1186.3,-37.91235927164561,145.12855869358768,0.5797647718494039,0.5797647718494039,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
2026-09-10T11:11:37.619,1789002698,st,True,-37.91258599,145.1285439,1428.9345464737853,1161.1160729164258,1428.9345464737853,1161.1160729164258,1428.9373,1161.1157,1429.4411,1173.1799,491516483#0,0.18893735265670628,-31.351636121124958,0,13.177799992263317,6.021,6.536,,2.12,True,0,,False,1428.7459225912678,1161.126951986834,-37.91258585788435,145.12854175777457,0.18893735265670625,0.18893735265670625,obs=0.020 trans=1.000 fs=0.020 ft=1.000,8,
