gps_x,gps_y,gt_x,gt_y,lon,lat,method,kalman,matched,edge_id,lane_index,lane_pos,is_internal_edge,raw_x,raw_y,filt_x,filt_y,matched_x,matched_y,matched_lat,matched_lon,match_error_raw_m,match_error_filt_m,raw_dist,score,components,window_len,match_ms,phone_speed_mps,phone_course_deg,accuracy_m,unmatched_reason
473.7291117,1267.162459,476.93,1284.79,145.13198726173027,-37.90901455454441,fuzzy,False,True,28533357#0,0,,False,473.72911169938743,1267.162459000945,473.72911169938743,1267.162459000945,479.12,1271.94,-37.908972490431125,145.13204964333025,7.2032336257636835,7.2032336257636835,7.2032336257636835,30.04846173177289,short=0.001 small=0.500 angle_diff=45.000 mode=confirmed,,13.280800019856542,0.0,,,
473.0268462,1272.159309,476.93,1284.79,145.1319804155997,-37.90896941496369,fuzzy,False,True,28533357#0,0,,False,473.02684620110085,1272.1593089997768,473.02684620110085,1272.1593089997768,478.7409522515944,1273.525440101504,-37.90895813998841,145.13204569485606,5.875144435960158,5.875144435960158,5.875144435960158,10.179809554948353,short=0.004 small=0.000 angle_diff=174.554 mode=following,,0.03980001201853156,0.0,,,
471.7866339,1275.069598,476.93,1284.79,145.1319669777577,-37.90894297451234,fuzzy,False,True,28533357#0,0,,False,471.78663390059955,1275.069597998634,471.78663390059955,1275.069597998634,478.08,1276.29,-37.908933116867765,145.13203880983528,6.41060355239822,6.41060355239822,6.41060355239822,10.076535434566198,short=0.002 small=0.000 angle_diff=170.365 mode=following,,0.016600009985268116,0.0,,,
477.7709816,1282.304613,476.93,1284.79,145.1320366666742,-37.90887888002193,fuzzy,False,True,28533357#0,0,,False,477.7709816005081,1282.3046129988506,477.7709816005081,1282.3046129988506,478.08,1276.29,-37.908933116867765,145.13203880983528,6.022546130762977,6.022546130762977,6.022546130762977,10.14216671594913,short=0.004 small=0.000 angle_diff=126.959 mode=following,,0.013100041542202234,0.0,,,
475.7362837,1288.214475,477.3118565,1288.028709,145.1320148791262,-37.9088252752965,fuzzy,False,True,28533357#0,0,,False,475.7362836992834,1288.2144750002772,475.7362836992834,1288.2144750002772,478.08,1276.29,-37.908933116867765,145.13203880983528,12.152617418913533,12.152617418913533,12.152617418913533,10.00000784755443,short=0.000 small=0.000 angle_diff=174.448 mode=following,,0.011399970389902592,0.0,,,
478.0171809,1294.462773,478.0697274,1294.456577,145.1320422358616,-37.90876940086211,fuzzy,False,True,28533357#0,0,,False,478.01718090078793,1294.4627729998901,478.01718090078793,1294.4627729998901,478.08,1276.29,-37.908933116867765,145.13203880983528,18.172881575159277,18.172881575159277,18.172881575159277,10.000000000514548,short=0.000 small=0.000 angle_diff=146.500 mode=following,,0.010599964298307896,0.0,,,
479.4925256,1302.843308,479.064506,1302.893773,145.1320609194223,-37.9086941733143,fuzzy,False,True,28533357#0,0,,False,479.49252560094465,1302.843307999894,479.49252560094465,1302.843307999894,478.08,1276.29,-37.908933116867765,145.13203880983528,26.590851703368998,26.590851703368998,26.590851703368998,10.000000000000002,short=0.000 small=0.000 angle_diff=156.570 mode=following,,0.010699965059757233,0.0,,,
480.8408586,1312.132408,480.1834854,1312.212917,145.13207836584652,-37.908610738265224,fuzzy,False,True,28533357#0,0,,False,480.84085859777406,1312.1324079986662,480.84085859777406,1312.1324079986662,478.08,1276.29,-37.908933116867765,145.13203880983528,35.948582049084415,35.948582049084415,35.948582049084415,10.0,short=0.000 small=0.000 angle_diff=158.295 mode=following,,0.010500021744519472,0.0,,,
482.7968747,1319.726018,481.1286354,1319.930327,145.1321023351348,-37.908542686277684,fuzzy,False,True,28533357#0,0,,False,482.7968747005798,1319.726018000394,482.7968747005798,1319.726018000394,478.08,1276.29,-37.908933116867765,145.13203880983528,43.69137863093283,43.69137863093283,43.69137863093283,10.0,short=0.000 small=0.000 angle_diff=152.109 mode=following,,0.010300020221620798,0.0,,,
484.386391,1329.440501,482.3242743,1329.693048,145.1321226205554,-37.908455462799694,fuzzy,False,True,28533357#0,0,,False,484.3863910001237,1329.4405010007322,484.3863910001237,1329.4405010007322,478.08,1276.29,-37.908933116867765,145.13203880983528,53.523325046892204,53.523325046892204,53.523325046892204,10.0,short=0.000 small=0.000 angle_diff=157.262 mode=following,,0.009500014130026102,0.0,,,
485.8438453,1338.927075,483.4904622,1339.215293,145.13214135250252,-37.908370268537865,fuzzy,False,True,28533357#0,0,,False,485.84384530066745,1338.9270750004798,485.84384530066745,1338.9270750004798,478.08,1276.29,-37.908933116867765,145.13203880983528,63.116404036260136,63.116404036260136,63.116404036260136,10.0,short=0.000 small=0.000 angle_diff=157.820 mode=following,,0.009999959729611874,0.0,,,
488.5022528,1349.223895,484.7721613,1349.680719,145.1321739234061,-37.90827799214462,fuzzy,False,True,28533357#0,0,,False,488.5022527994006,1349.2238949993625,488.5022527994006,1349.2238949993625,478.08,1276.29,-37.908933116867765,145.13203880983528,73.67480161624229,73.67480161624229,73.67480161624229,10.0,short=0.000 small=0.000 angle_diff=152.078 mode=following,,0.010399962775409222,0.0,,,
492.4236756,1357.199581,485.78,1357.91,145.1322203254982,-37.90820685303073,fuzzy,False,True,28533357#0,0,,False,492.4236756002065,1357.199581000954,492.4236756002065,1357.199581000954,478.08,1276.29,-37.908933116867765,145.13203880983528,82.17117090241496,82.17117090241496,82.17117090241496,10.0,short=0.000 small=0.000 angle_diff=140.372 mode=following,,0.011699972674250603,0.0,,,
495.9601828,1366.703132,486.0039295,1365.263893,145.1322626991894,-37.90812188104937,fuzzy,False,True,28533357#0,0,,False,495.96018280024873,1366.7031320007518,495.96018280024873,1366.7031320007518,478.08,1276.29,-37.908933116867765,145.13203880983528,92.16417620288094,92.16417620288094,92.16417620288094,10.0,short=0.000 small=0.000 angle_diff=146.143 mode=following,,0.01090002479031682,0.0,,,
496.0361873,1377.028582,485.3053289,1378.73971,145.1322659154094,-37.908028880630525,fuzzy,False,True,28533357#0,0,,False,496.036187299178,1377.028582001105,496.036187299178,1377.028582001105,478.08,1276.29,-37.908933116867765,145.13203880983528,102.32637277806985,102.32637277806985,102.32637277806985,10.0,short=0.000 small=0.000 angle_diff=166.132 mode=following,,0.011400028597563505,0.0,,,
501.9220752,1387.699555,487.1106644,1390.061362,145.13233526638675,-37.90793381621671,fuzzy,False,True,28533357#0,0,,False,501.92207520036027,1387.6995550012216,501.92207520036027,1387.6995550012216,478.08,1276.29,-37.908933116867765,145.13203880983528,113.93214425889589,113.93214425889589,113.93214425889589,10.0,short=0.000 small=0.000 angle_diff=137.674 mode=following,,0.010599964298307896,0.0,,,
500.604022,1395.907974,488.3544285,1397.861278,145.13232215040708,-37.90785963492252,fuzzy,False,True,28533357#0,0,,False,500.60402200114913,1395.9079740010202,500.60402200114913,1395.9079740010202,478.08,1276.29,-37.908933116867765,145.13203880983528,121.72013502792791,121.72013502792791,121.72013502792791,10.0,short=0.000 small=0.000 angle_diff=175.676 mode=following,,0.011000025551766157,0.0,,,
504.0006814,1405.973356,491.1787143,1411.264962,145.13236306172985,-37.907769576543465,fuzzy,False,True,28533357#0,0,,False,504.00068140093936,1405.9733560001478,504.00068140093936,1405.9733560001478,478.08,1276.29,-37.908933116867765,145.13203880983528,132.24845763845443,132.24845763845443,132.24845763845443,10.0,short=0.000 small=0.000 angle_diff=147.907 mode=following,,0.010500021744519472,0.0,,,
503.9163697,1412.936043,492.5040034,1415.852281,145.13236368909813,-37.90770683976173,fuzzy,False,True,28533357#0,0,,False,503.9163697005715,1412.9360429998487,503.9163697005715,1412.9360429998487,478.08,1276.29,-37.908933116867765,145.13203880983528,139.06710274835356,139.06710274835356,139.06710274835356,10.0,short=0.000 small=0.000 angle_diff=167.248 mode=following,,0.010800024028867483,0.0,,,
497.0367919,1417.84959,493.2609351,1418.814447,145.13228659052356,-37.90766133574821,fuzzy,False,True,28533357#0,0,,False,497.0367918970878,1417.8495899988338,497.0367918970878,1417.8495899988338,478.08,1276.29,-37.908933116867765,145.13203880983528,142.82323858415845,142.82323858415845,142.82323858415845,10.0,short=0.000 small=0.000 angle_diff=138.981 mode=following,,0.010000017937272787,0.0,,,
495.2116133,1426.083739,493.1417578,1425.231445,145.1322677147041,-37.90758683113957,fuzzy,False,True,28533357#0,0,,False,495.21161330107134,1426.0837390003726,495.21161330107134,1426.0837390003726,478.08,1276.29,-37.908933116867765,145.13203880983528,150.7702106452372,150.7702106452372,150.7702106452372,10.0,short=0.000 small=0.000 angle_diff=179.052 mode=following,,0.009800016414374113,0.0,,,
489.4098469,1433.965083,488.1451384,1428.846025,145.13220354659035,-37.907514786968015,fuzzy,False,True,28533357#0,0,,False,489.4098469010205,1433.9650830011815,489.4098469010205,1433.9650830011815,478.08,1276.29,-37.908933116867765,145.13203880983528,158.081615725011,158.081615725011,158.081615725011,10.0,short=0.000 small=0.000 angle_diff=157.088 mode=following,,0.009400013368576765,0.0,,,
481.3095856,1438.204802,480.3647901,1430.075408,145.13211241621408,-37.9074751325339,fuzzy,False,True,28533357#0,0,,False,481.30958559940336,1438.2048019999638,481.30958559940336,1438.2048019999638,478.08,1276.29,-37.908933116867765,145.13203880983528,161.9470077828898,161.9470077828898,161.9470077828898,10.0,short=0.000 small=0.000 angle_diff=131.074 mode=following,,0.009899958968162537,0.0,,,
466.7370764,1433.414382,466.537183,1431.647844,145.13194564224543,-37.90751565539891,fuzzy,False,True,28533357#0,0,,False,466.7370763994986,1433.4143820004538,466.7370763994986,1433.4143820004538,478.08,1276.29,-37.908933116867765,145.13203880983528,157.53327691262993,157.53327691262993,157.53327691262993,10.0,short=0.000 small=0.000 angle_diff=85.249 mode=following,,0.01009996049106121,0.0,,,
454.5943196,1434.911206,454.3642938,1433.042414,145.13180792579166,-37.907499979661004,fuzzy,False,True,28533357#0,0,,False,454.5943195998552,1434.9112060004845,454.5943195998552,1434.9112060004845,478.08,1276.29,-37.908933116867765,145.13203880983528,160.35044177334188,160.35044177334188,160.35044177334188,10.0,short=0.000 small=0.000 angle_diff=110.473 mode=following,,0.010100018698722124,0.0,,,
442.4691842,1436.462887,442.2319776,1434.535756,145.13167042224978,-37.90748381277975,fuzzy,False,True,28533357#0,0,,False,442.4691841993481,1436.4628870012239,442.4691841993481,1436.4628870012239,478.08,1276.29,-37.908933116867765,145.13203880983528,164.08377108140462,164.08377108140462,164.08377108140462,10.0,short=0.000 small=0.000 angle_diff=110.739 mode=following,,0.010299962013959885,0.0,,,
430.4012506,1436.268973,430.3676643,1435.99611,145.1315331713487,-37.9074833808017,fuzzy,False,True,28533357#0,0,,False,430.40125060104765,1436.268973001279,430.40125060104765,1436.268973001279,478.08,1276.29,-37.908933116867765,145.13203880983528,166.93272581130412,166.93272581130412,166.93272581130412,10.0,short=0.000 small=0.000 angle_diff=102.525 mode=following,,0.010399962775409222,0.0,,,
415.104785,1440.120866,414.8324458,1437.908308,145.13136013561203,-37.907445920111996,fuzzy,False,True,28533357#0,0,,False,415.10478499985766,1440.1208660006523,415.10478499985766,1440.1208660006523,478.08,1276.29,-37.908933116867765,145.13203880983528,175.51760697672998,175.51760697672998,175.51760697672998,10.0,short=0.000 small=0.000 angle_diff=117.580 mode=following,,0.010199961252510548,0.0,,,
404.4142589,1439.37781,404.3915669,1439.193454,145.13123842010341,-37.90745068330738,fuzzy,False,True,28533357#0,0,,False,404.4142588976538,1439.377810000442,404.4142588976538,1439.377810000442,478.08,1276.29,-37.908933116867765,145.13203880983528,178.95327653579906,178.95327653579906,178.95327653579906,10.0,short=0.000 small=0.000 angle_diff=99.470 mode=following,,0.010100018698722124,0.0,,,
395.9850461,1442.126178,395.754914,1440.256522,145.13114321041883,-37.907424403177245,fuzzy,False,True,28533357#0,0,,False,395.9850460991729,1442.1261780010536,395.9850460991729,1442.1261780010536,478.08,1276.29,-37.908933116867765,145.13203880983528,185.04383099681027,185.04383099681027,185.04383099681027,10.0,short=0.000 small=0.000 angle_diff=121.505 mode=following,,0.010200019460171461,0.0,,,
375.4958763,1443.386937,375.4186672,1442.759669,145.1309105458845,-37.90740934562029,fuzzy,False,True,28533357#0,0,,False,375.4958762989845,1443.386936998926,375.4958762989845,1443.386936998926,478.08,1276.29,-37.908933116867765,145.13203880983528,196.07368204307363,196.07368204307363,196.07368204307363,10.0,short=0.000 small=0.000 angle_diff=106.967 mode=following,,0.009700015652924776,0.0,,,
363.839385,1444.867675,363.7555832,1444.170951,145.1307783548315,-37.90739390141891,fuzzy,False,True,28533357#0,0,,False,363.83938500029035,1444.8676750008017,363.83938500029035,1444.8676750008017,478.08,1276.29,-37.908933116867765,145.13203880983528,203.64024804588067,203.64024804588067,203.64024804588067,10.0,short=0.000 small=0.000 angle_diff=110.685 mode=following,,0.009400013368576765,0.0,,,
352.7059294,1447.383398,352.4865019,1445.507949,145.1306523464585,-37.90736922816335,fuzzy,False,True,28533357#0,0,,False,352.705929400865,1447.383398000151,352.705929400865,1447.383398000151,478.08,1276.29,-37.908933116867765,145.13203880983528,212.11225428493032,212.11225428493032,212.11225428493032,10.0,short=0.000 small=0.000 angle_diff=116.179 mode=following,,0.010699965059757233,0.0,,,
340.6594751,1448.35672,340.6960473,1446.219859,145.13051560616665,-37.90735828414997,fuzzy,False,True,28533357#0,0,,False,340.659475101158,1448.3567199995741,340.659475101158,1448.3567199995741,478.08,1276.29,-37.908933116867765,145.13203880983528,220.20753119474614,220.20753119474614,220.20753119474614,10.0,short=0.000 small=0.000 angle_diff=108.065 mode=following,,0.009600014891475439,0.0,,,
